Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
33.png,Amritmahal,891.4802995213965,19.224656476763958,5592321.000001239,8.664561893457812,0.017123253481418424,0.13085585000839062,0.7630996476081918,1067.7205809411482,21.529589559178962,5592320.999999991,8.747709771176321,0.01493935709211675,0.12222666277092224,0.7150742891591645,559.944866389724,14.056466612933137,5592321.000000247,8.387024159815661,0.019047559872661445,0.1380128974866532,0.8502963480725041,1049.5923646847077,21.196090892181825,5592321.000000046,8.727623446711576,0.015054703260251026,0.12269760902418199,0.7199125155049356
34.png,Amritmahal,932.0478307858609,14.206453605064087,5022993.000001057,7.59851183674714,0.027360283221144803,0.1654094411487591,0.8179158360069233,1161.5341775683405,16.918609337218406,5022992.999999649,7.763410453349371,0.023788738045730062,0.1542359816830368,0.773402047137077,766.0796236592406,12.79953809907604,5022992.999999659,7.560135428344545,0.02691490072824389,0.16405761405141758,0.8505025126487021,1146.2929040857812,16.918082336164584,5022992.999999621,7.765975218200227,0.023755270726486154,0.15412744962039096,0.7763749497741387
35.png,Amritmahal,1122.8209356183295,14.498317122124133,5592321.00000162,7.459846111609428,0.02704731608233492,0.16446068248166465,0.918847008161295,1213.8034596069126,15.654752309504532,5592321.00000065,7.536690307514243,0.02604017833197749,0.16136969458971376,0.9122108456427157,443.8136276272439,8.452600905201734,5592321.000000439,7.0875235597731185,0.03071369678915933,0.1752532361731427,0.9679008798720602,1325.1519313038764,16.687395374790665,5592321.000000717,7.567683620258975,0.025782902467124665,0.1605705529265085,0.9041574922831623
36.png,Amritmahal,1275.4581750810578,17.529350007719064,5592321.000001882,7.738240899506891,0.030460899887586632,0.17453051276950582,0.8743357650766441,1430.6884338768596,19.334165168330422,5592321.000000683,7.8164968446528125,0.028304048722450795,0.1682380715606631,0.8588044751625753,515.0253115506065,9.814170128340132,5592321.00000046,7.274500139160323,0.035170136250271516,0.1875370263448568,0.9491718340296608,1350.7949190898134,18.474161448322576,5592321.000000705,7.773708664446713,0.029677308199858383,0.1722710312265483,0.8666892154626691
37.png,Amritmahal,710.9899027327467,14.198085533425843,4270891.000000836,7.911169663422255,0.017810333802137916,0.13345536258291726,0.778759344098677,774.6826678653356,15.177428854857482,4270890.99999954,7.980089057144263,0.015475557715792529,0.12440079467508448,0.7592140718540142,334.12596875193196,8.78707607415206,4270890.999999657,7.539443932546614,0.01963506620918548,0.14012518049653133,0.8961473712516211,811.8611042222066,15.835157170314172,4270890.999999512,8.022967129556156,0.014804057961546284,0.12167192758211026,0.7476583153145361
38.png,Amritmahal,682.1055735680096,11.892697236375216,4325881.000000769,7.569846936246894,0.02034557631975949,0.1426379203429421,0.8877279243068406,807.1863568726993,13.914610329220652,4325880.999999614,7.701327952708469,0.019127053630134828,0.13830059157550567,0.8670856448082147,313.6722828445599,7.805366110732189,4325880.999999719,7.287494923478932,0.021593154065778032,0.1469460923800903,0.9483495368066638,820.222564945114,14.164098828197602,4325880.999999603,7.7166145279970415,0.0187885755832241,0.13707142511560935,0.8649390535342926
39.png,Amritmahal,1176.89050486337,16.72227883279254,5592321.000001667,7.920022358159947,0.03149522297507,0.17746893523957932,0.8289399191319617,1402.3336536672916,19.66997333994646,5592321.000000628,8.092890729874052,0.026926934178125757,0.16409428441638593,0.7959250656422808,655.5065100130139,11.652861305722404,5592321.000000333,7.662023903613853,0.0344299439412584,0.18555307580651528,0.9043561689687099,1403.102517205027,19.714086428172614,5592321.0000005895,8.09617036913653,0.026459387188564637,0.16266341687227845,0.795809243831958
4.png,Amritmahal,1270.5475683186714,19.20676238999505,5592321.0000020815,8.656108599002776,0.01466908643544475,0.12111600404341595,0.8171698137786654,1415.350827701653,20.943176886353278,5592321.00000069,8.743302555451379,0.01278641020996239,0.11307701008588081,0.7962560525848404,573.7656705313337,11.372651745303163,5592321.000000586,8.17125958325159,0.017560026467157833,0.1325142500531842,0.9175104230296978,1376.7038874077539,20.383129766259117,5592321.000000732,8.713612999032373,0.013465334800033014,0.11604022923121539,0.8018158166358164
40.png,Amritmahal,792.5815964180894,13.403303998764795,3312721.000000525,7.43541024886569,0.039766431278342826,0.19941522328634498,0.8202785155265536,957.7552545104993,15.597495194990108,3312720.999999719,7.540997763759194,0.03464922075311793,0.1861430115613206,0.7831059484509466,394.3839047678042,7.121365242730451,3312720.999999866,6.807344379094485,0.047104432159914,0.21703555505933583,0.9101177013990431,967.2653450306815,15.625658751317378,3312720.9999996955,7.5374796512227205,0.034609737189433686,0.18603692426352808,0.7809499261198827
41.png,Amritmahal,1859.9640883124941,19.853481550098767,5592321.000002012,6.812620869944483,0.06096234680742189,0.246905542277653,0.8418872582115297,2731.5427800856164,27.005146010292137,5592321.00000089,7.055005460603339,0.053474208171359436,0.23124490950366763,0.767500520256865,1800.3970487941058,18.60682621365243,5592321.000000796,6.694290157402599,0.06332856009614074,0.2516516642030025,0.8466167535044459,2763.590706181462,27.19300638601291,5592321.000000865,7.0525342335212295,0.05380196105499418,0.2319524974105564,0.7647731961318278
42.png,Amritmahal,571.0005403736326,11.833117183881505,5592321.0000011865,8.464383090506374,0.0037534770186803327,0.06126562673049491,0.8717734124581027,815.8449376898614,14.6836133672267,5592321.000000509,8.65266928664313,0.003124968154735173,0.055901414604061436,0.8158926720852802,388.82998015995565,9.770274040547967,5592321.000000451,8.367692605514694,0.003396080192557226,0.05827589718363181,0.9122382591011656,764.8159216318353,13.97067394134772,5592321.000000514,8.620841051346995,0.0031086176353331604,0.05575497856992827,0.8274076189025886
43.png,Amritmahal,1526.4532345221553,17.426648139569384,5592321.000001615,7.142795619188028,0.05086300835422963,0.2255282872595578,0.860876249864628,2381.9758354517353,24.12116374232738,5592321.0000007,7.376854965934086,0.04375816151733882,0.2091845154817603,0.7826433988675133,1645.3931737863518,17.035836071671515,5592321.000000672,7.007410193734945,0.05252366365293823,0.22918041725448146,0.8494826566808429,2229.2236499473356,23.06074462148877,5592321.000000591,7.346046220802475,0.04518248609625679,0.21256172302711696,0.7965787162609719
44.png,Amritmahal,1373.3633472286397,18.034614790797143,5592321.000001698,6.794139941147575,0.11561091992618175,0.3400160583357524,0.78583550801001,1885.2546035091932,23.02504805009572,5592321.0000004405,6.95517423365741,0.1052912082186861,0.32448606783448514,0.7050422135868467,1267.4837559675207,16.136865273730113,5592321.000000324,6.663403717908023,0.11603124723316871,0.34063359674754445,0.8016751131607153,1823.7960815921597,22.467325934651587,5592321.000000384,6.9386421080509715,0.10646748641366778,0.32629355864568915,0.7146525914419117
45.png,Amritmahal,990.5155627605448,15.780747259533625,5592321.000001221,7.77936052332808,0.03197634274545945,0.17881930193762488,0.8452431023615494,1157.0682311364499,18.039401078802104,5592321.000000256,7.899865765876295,0.029295017987702242,0.1711578744542659,0.8188829890446568,547.9468348936647,11.08825717651418,5592321.00000019,7.560715890476861,0.036049777064210545,0.18986778837973162,0.9142023708525682,1171.3315611631162,18.057551615103108,5592321.000000259,7.89499090045925,0.029340651975987935,0.1712911322164342,0.8166518690646765
46.png,Amritmahal,1228.1642890226926,18.032345221552887,5592321.000001923,8.265632282547138,0.02072137740200408,0.14394921813613326,0.8489019737497339,1328.3621427242836,19.106609213218178,5592321.000000652,8.317940771863178,0.01995538416645357,0.1412635273750927,0.8364920273899924,634.8237181474202,11.597231694463167,5592321.000000512,7.88892079975615,0.025121909968536617,0.15849892734191173,0.9215867667601695,1482.0509331018654,20.705871411742436,5592321.0000006715,8.38002366007438,0.017953057939406672,0.13398902171225324,0.8175704210464394
47.png,Amritmahal,1964.4887447892236,22.65789717461636,5592321.000002032,7.207476560743755,0.0763532972779061,0.27632100404765847,0.7181592932604853,2423.4543059086295,26.73966147932291,5592321.000000657,7.335211550022549,0.06960666619116826,0.2638307529291615,0.6528999820192821,1542.2621520242938,18.739366978733884,5592321.00000051,7.045792347125623,0.08093569797486916,0.2844919998433509,0.7791093076715302,2548.08879967765,27.835219170438222,5592321.000000729,7.362214701543692,0.06765034369863843,0.26009679678657793,0.6350410438622075
48.png,Amritmahal,624.8303381195001,11.572996757758325,4607921.000000852,7.708929797742185,0.0235659196116559,0.15351195266706727,0.8644166629677844,926.0593806187622,15.983089466178729,4607920.999999559,8.05187755036559,0.01765597044818459,0.1328757707341131,0.7973934061988166,636.7806125612184,11.982577965155738,4607920.999999654,7.776250469118196,0.02121508254036891,0.14565398223312986,0.8604235460041617,893.4784704569373,15.374186248372327,4607920.999999572,8.003350474903947,0.017968211288271637,0.13404555676437632,0.8045228541265113
49.png,Amritmahal,712.5355102670907,10.70629921259803,5592321.000000935,7.4887361489531,0.02765147749442136,0.16628733413709343,0.8578020682363565,948.4394568789072,13.777264554529097,5592321.000000223,7.720839736980666,0.023380634069065872,0.15290727278015873,0.8104011826288839,477.68410936821266,7.527373054746005,5592321.000000074,7.175241255984798,0.030864937532000654,0.175684198299109,0.904606994835779,951.3089001177952,13.834227168454266,5592321.000000191,7.721278973281324,0.022893201867839087,0.15130499617606513,0.8098295116368082
5.png,Amritmahal,196.5096495291049,8.285533425969048,5592321.000000817,8.479252791125498,0.0009172051869670348,0.030285395605258895,0.9433528201425184,286.9606454212853,10.669740839481653,5592321.000000211,8.752134149898078,0.000722773033214335,0.026884438495425846,0.9171138517708457,98.38582677165316,6.02914005828012,5592321.000000074,8.263566143032271,0.0010419807907940395,0.03227972724163015,0.9717038240461232,248.65510881021612,9.864855229710418,5592321.000000201,8.690773838532678,0.0007734563759475028,0.027811083688837133,0.9281765083887226
50.png,Amritmahal,285.49317585301736,6.414404817045023,5592321.000000917,6.784744476449884,0.013461669656902792,0.11602443560260395,0.9713767700216487,454.57700415399427,9.778659557319063,5592321.000000515,7.186947153876355,0.009786086776433323,0.09892465201573025,0.9543379372338047,209.3817347634696,5.37971975943943,5592321.000000318,6.738675367512063,0.013187118301045702,0.11483517884797194,0.9789665448592876,422.8599107198116,9.297135594271086,5592321.000000386,7.1503845236821375,0.009967027703446277,0.09983500239618506,0.9575239055030137
51.png,Amritmahal,456.50878493129716,9.26472132159945,5334253.00000089,7.746115262259319,0.015188172640860125,0.12324030444972182,0.8626609170137157,665.1629673259303,12.10651621303233,5334253.000000063,7.958809055447881,0.012094190612212416,0.1099735905215994,0.7997587853952546,458.12525575050194,9.489878479756904,5334253.000000091,7.7455776232408855,0.014142548082509223,0.11892244566316833,0.8616577372509824,633.0027435054837,11.879363258726391,5334253.000000031,7.955193319233398,0.012202288769229729,0.11046397045747418,0.8094388012658633
52.png,Amritmahal,745.0993206731415,11.93183572641639,5592321.000001197,8.04756110314207,0.01527961257383592,0.12361073001093359,0.9270263881291574,947.0295740591284,14.481988963977736,5592321.000000179,8.219601247891154,0.013325694094346722,0.11543697022335055,0.9067950150804223,491.48237646474155,8.661370822741587,5592321.000000152,7.773596755074036,0.01636902989767757,0.12794150967405993,0.9516240777966565,1022.0883656767141,15.30549011097978,5592321.000000329,8.254901960040339,0.012847557803428286,0.11334706790838608,0.8994078298172395
53.png,Amritmahal,204.18971746178812,8.169368534815625,5592321.000000621,8.15052836099799,0.0010856510140548413,0.03294921871691105,0.9381941257744558,224.57963915927772,8.740994481988892,5592321.000000198,8.227787013716313,0.000875352694657293,0.0295863599426711,0.9317298532941702,90.31446462892897,5.750046500092951,5592321.000000124,7.903021538617326,0.0012049187522951965,0.03471193962162294,0.9723739809584676,230.06826213652607,8.838799677599331,5592321.000000253,8.23970378850913,0.0008833494478942752,0.029721195263553504,0.9300626591575507
54.png,Amritmahal,204.18971746178812,8.169368534815625,5592321.000000621,8.15052836099799,0.0010856510140548413,0.03294921871691105,0.9381941257744558,224.57963915927772,8.740994481988892,5592321.000000198,8.227787013716313,0.000875352694657293,0.0295863599426711,0.9317298532941702,90.31446462892897,5.750046500092951,5592321.000000124,7.903021538617326,0.0012049187522951965,0.03471193962162294,0.9723739809584676,230.06826213652607,8.838799677599331,5592321.000000253,8.23970378850913,0.0008833494478942752,0.029721195263553504,0.9300626591575507
55.png,Amritmahal,507.36347074262517,9.330646904430763,5592321.000000886,7.671460466104562,0.01986114189068194,0.14092956357940636,0.9004754352025642,637.779016058024,11.345635191270249,5592321.000000206,7.829299835903302,0.01687691982861028,0.12991119978127474,0.874117711146961,323.3321811643571,6.154736809473503,5592321.000000196,7.250607246541723,0.02334579539733712,0.15279330939978072,0.9362302899507515,685.0599696199366,12.151016802033498,5592321.000000309,7.915056754996244,0.0167737829740628,0.12951364010814767,0.8647846766444259
56.png,Amritmahal,2137.220611394149,27.927605372856263,5592321.000002475,7.899542703069744,0.0635985075776348,0.2521874453212031,0.6651557421390621,2478.1800018600516,31.438263376526717,5592321.0000006575,7.99032957379682,0.056290516066204756,0.23725622450465816,0.6115691089495527,2064.0074245148394,27.349572199144603,5592321.000000535,7.864786275203529,0.06346141359205291,0.25191548898797966,0.675807841007069,2562.415695331445,32.192649885299765,5592321.000000695,8.008246894098768,0.056420461083983305,0.23752991618737904,0.5983661282457966
57.png,Amritmahal,2137.220611394149,27.927605372856263,5592321.000002475,7.899542703069744,0.0635985075776348,0.2521874453212031,0.6651557421390621,2478.1800018600516,31.438263376526717,5592321.0000006575,7.99032957379682,0.056290516066204756,0.23725622450465816,0.6115691089495527,2064.0074245148394,27.349572199144603,5592321.000000535,7.864786275203529,0.06346141359205291,0.25191548898797966,0.675807841007069,2562.415695331445,32.192649885299765,5592321.000000695,8.008246894098768,0.056420461083983305,0.23752991618737904,0.5983661282457966
